website,photo,ready_to_link,ordernum,lat,lon,city,name_search,photo_version,zip,country_short_code,bad_standing,effective_date,status,address,active,state_code,show_on_map,kids,name,country,org_type,aid,full_state
http://crossfit-malaga.com,https://profilepicsbucket.crossfit.com/pukie.png,1,13273,36.70783131326668,-4.468013048171998,Malaga,crossfit,0,29006,ES,0,2013-07-31T07:00:00Z,0,Avd Ortega y Gasset 142,1,,1,0,CrossFit Malaga,Spain,Commercial,7583,
http://www.crossfitambush.com/,https://profilepicsbucket.crossfit.com/66aed-A7587_3-184.jpg,1,5617,25.773565,-80.202943,Miami,crossfit,3,33130,US,0,2013-07-31T07:00:00Z,0,500 West Flagler St, Suite A,1,FL,1,1,CrossFit Ambush,United States,Commercial,7587,Florida
http://www.cfandover.com/,https://profilepicsbucket.crossfit.com/9d419-A7588_4-184.jpg,1,5670,42.6564047,-71.108378,North Andover,crossfit,4,01845,US,0,2013-07-31T07:00:00Z,0,65 Flagship Drive,1,MA,1,1,CrossFit North Andover,United States,Commercial,7588,Massachusetts
http://crossfitculmination.com/,https://profilepicsbucket.crossfit.com/8df38-A7589_4-184.jpg,1,7234,36.069186313671295,-115.23186206817628,Las Vegas,crossfit,4,89118,US,0,2013-07-31T07:00:00Z,0,6445 W Sunset #144,1,NV,1,0,CrossFit Culmination,United States,Commercial,7589,Nevada
http://crossfitbigd.com/,https://profilepicsbucket.crossfit.com/77b10-A7590_2-184.jpg,1,9067,32.8051531,-96.8539279,Dallas,crossfit,2,75247,US,0,2013-07-31T07:00:00Z,0,1220 Conveyor Lane,1,TX,1,0,CrossFit Big D,United States,Commercial,7590,Texas
http://crossfitaddict.net/,https://profilepicsbucket.crossfit.com/9dbfd-A7592_4-184.jpg,1,5583,37.614315,-77.495686,Henrico,crossfit,4,23228,US,0,2013-07-31T07:00:00Z,0,7115 Staples Mill Road, Suite B,1,VA,1,0,CrossFit Addict,United States,Commercial,7592,Virginia
http://madapplecrossfit.com/,https://profilepicsbucket.crossfit.com/73480-A7595_3-184.jpg,1,5701,41.075971,-85.188396,Fort Wayne,mad,3,46804,US,0,2013-08-01T07:00:00Z,0,3630 Illinois Road Suite 100,1,IN,1,1,Mad Apple CrossFit,United States,Commercial,7595,Indiana
http://crossfiturbanjungle.com/,https://profilepicsbucket.crossfit.com/5b79d-A7597_5-184.jpg,1,9109,33.0307537,-96.6473399,Plano,crossfit,5,75074,US,0,2013-08-01T07:00:00Z,0,2200 Los Rios Blvd, Ste 121,1,TX,1,0,CrossFit Urban Jungle,United States,Commercial,7597,Texas
http://www.crossfitriopreto.com/,https://profilepicsbucket.crossfit.com/365e7-A7598_2-184.jpg,1,5662,-20.829319,-49.387469,São José do Rio Preto,crossfit,2,,BR,0,2013-08-01T07:00:00Z,0,Rua Américo Gomes Novoa, 727,1,,1,1,CrossFit Rio Preto,Brazil,Commercial,7598,
http://www.crossfitterranova.com/,https://profilepicsbucket.crossfit.com/pukie.png,1,5694,39.722186,-104.80325,Aurora,crossfit,0,80011,US,0,2013-08-01T07:00:00Z,0,15821 E Centretech Circle,1,CO,1,0,CrossFit Terra Nova,United States,Commercial,7599,Colorado
http://www.tri-lakescrossfit.com/,https://profilepicsbucket.crossfit.com/92f7d-A7601_3-184.jpg,1,7931,35.207636,-86.0935919,Decherd,tri,3,37324,US,0,2013-08-01T07:00:00Z,0,1403 W. Market St.,1,TN,1,0,Tri Lakes CrossFit,United States,Commercial,7601,Tennessee
http://alphaathleticspgh.com/,https://profilepicsbucket.crossfit.com/d3a06-A7602_2-184.jpg,1,5771,40.4972379,-79.8541226,Pittsburgh,crossfit,2,15238,US,0,2013-08-01T07:00:00Z,0,811 Boyd Avenue,1,PA,1,1,CrossFit 412,United States,Commercial,7602,Pennsylvania
http://www.crossfit1pulse.com/,https://profilepicsbucket.crossfit.com/2293b-A7604_5-184.jpg,1,5627,26.104214,-80.287226,Davie,crossfit,5,33324,US,0,2013-08-01T07:00:00Z,0,10388 SR 84 #105,1,FL,1,0,CrossFit 1Pulse,United States,Commercial,7604,Florida
http://www.crossfitvapor.com,https://profilepicsbucket.crossfit.com/91f76-A7607_4-184.jpg,1,5639,40.4965014,-111.4215469,Heber City,crossfit,4,84032,US,0,2013-08-01T07:00:00Z,0,450 W  910 S,1,UT,1,0,CrossFit Vapor,United States,Commercial,7607,Utah
http://www.crossfittakeoff.com/,https://profilepicsbucket.crossfit.com/pukie.png,1,5696,41.9835712,-70.7001589,Kingston,crossfit,0,02364,US,0,2013-08-01T07:00:00Z,0,37 Main Street Unit 7,1,MA,1,0,CrossFit TakeOff,United States,Commercial,7608,Massachusetts
http://crossfit-88.com/,https://profilepicsbucket.crossfit.com/a0611-A7610_2-184.jpg,1,5631,42.017655,-87.844251,Park Ridge,crossfit,2,60068,US,0,2013-08-02T07:00:00Z,0,542 Busse Hwy,1,IL,1,1,CrossFit 88,United States,Commercial,7610,Illinois
http://crossfitwinterpark.com/,https://profilepicsbucket.crossfit.com/ec0a1-A7614_3-184.jpg,1,5625,28.5932331,-81.350916,Winter Park,crossfit,3,32789,US,0,2013-08-02T07:00:00Z,0,125 West Fairbanks Ave,1,FL,1,1,CrossFit Winter Park,United States,Commercial,7614,Florida
http://www.crossfitwooster.com/,https://profilepicsbucket.crossfit.com/8e47f-A7615_4-184.jpg,1,5635,40.8323093,-81.9067828,Wooster,crossfit,4,44691,US,0,2013-08-02T07:00:00Z,0,2708 Akron Road,1,OH,1,0,CrossFit Wooster,United States,Commercial,7615,Ohio
https://www.crossfithardwired.com/,https://profilepicsbucket.crossfit.com/a1c7b-A7617_2-184.jpg,1,11755,42.817631,-73.942795,Schenectady,crossfit,2,12305,US,0,2013-08-02T07:00:00Z,0,23 North College Street,1,NY,1,0,CrossFit Hardwired,United States,Commercial,7617,New York
http://crossfittheswamp.com/,https://profilepicsbucket.crossfit.com/72f77-A7618_2-184.jpg,1,5682,42.477314,-70.9193462,Swampscott,crossfit,2,01907,US,0,2013-08-02T07:00:00Z,0,171 Essex Street,1,MA,1,0,CrossFit The Swamp,United States,Commercial,7618,Massachusetts
http://crossfitcoppellcentral.com/,https://profilepicsbucket.crossfit.com/5b7e4-A7619_4-184.jpg,1,5616,32.969911,-96.97603,Coppell,crossfit,4,75019,US,0,2013-08-02T07:00:00Z,0,612 E Sandy Lake Road, Suite 180,1,TX,1,1,CrossFit Coppell Central,United States,Commercial,7619,Texas
http://ironoakcrossfit.com/,https://profilepicsbucket.crossfit.com/4ff0b-A7620_2-184.jpg,1,7395,29.7889484,-95.4290829,Houston,iron,2,77008,US,0,2013-08-02T07:00:00Z,0,2727 West 11th St.,1,TX,1,0,Iron Oak CrossFit,United States,Commercial,7620,Texas
http://crossfitincredible.com/,https://profilepicsbucket.crossfit.com/4c285-A7622_2-184.jpg,1,5969,37.48668,-122.185878,Menlo Park,crossfit,2,94025,US,0,2013-08-02T07:00:00Z,0,3585 Haven Dr. Units E and J,1,CA,1,0,CrossFit Incredible,United States,Commercial,7622,California
http://crossfit261.com.br/,https://profilepicsbucket.crossfit.com/df754-A7623_6-184.jpg,1,10384,-23.500366,-46.842874,Barueri,crossfit,6,06455000,BR,0,2013-08-03T07:00:00Z,0,Alameda Araguaia, 261, Alphaville,1,,1,0,CrossFit 261,Brazil,Commercial,7623,
http://blackflycrossfit.com/,https://profilepicsbucket.crossfit.com/83cac-A7626_2-184.jpg,1,5760,46.5640502,-87.4100728,Marquette,black,2,49855,US,0,2013-08-05T07:00:00Z,0,1202 Wright Street, Unit 2,1,MI,1,0,Black Fly CrossFit,United States,Commercial,7626,Michigan
http://new.reebokclub.com.br/crossfit/index-cj.php,https://profilepicsbucket.crossfit.com/pukie.png,1,5858,-23.5995815,-46.697392,Sao Paulo,crossfit,0,05502-001,BR,0,2013-08-05T07:00:00Z,0,Av. Magalhaes de Castro, 12000, Loja 03, Cidade Jardim,1,,1,0,CrossFit Cidade Jardim,Brazil,Commercial,7628,
http://crossfitformidable.com/,https://profilepicsbucket.crossfit.com/pukie.png,1,5653,45.2637767,-122.6785034,Canby,crossfit,0,97013,US,0,2013-08-05T07:00:00Z,0,1382 SE 3rd Ave., Suite 3,1,OR,1,1,CrossFit Formidable,United States,Commercial,7630,Oregon
http://goldentrianglecrossfit.com/,https://profilepicsbucket.crossfit.com/38309-A7632_3-184.jpg,1,5686,30.037563,-94.14102,Beaumont,golden,3,77705,US,0,2013-08-05T07:00:00Z,0,4915 C Fannett Road,1,TX,1,0,Golden Triangle CrossFit,United States,Commercial,7632,Texas
http://www.crossfitvilaolimpia.com/,https://profilepicsbucket.crossfit.com/pukie.png,1,5723,-23.59561,-46.6844016,Sao Paulo,crossfit,0,04551-000,BR,0,2013-08-05T07:00:00Z,0,Rua Olimpiadas, 205,1,,1,0,CrossFit Vila Olimpia,Brazil,Commercial,7633,
http://www.stpeterscrossfit.com/,https://profilepicsbucket.crossfit.com/169ca-A7634_2-184.jpg,1,5693,38.7721518,-90.5824976,St. Peters,st.,2,63376,US,0,2013-08-05T07:00:00Z,0,929 Jungermann Rd,1,MO,1,0,St. Peters CrossFit,United States,Commercial,7634,Missouri
http://crossfitsymmetry.com/,https://profilepicsbucket.crossfit.com/pukie.png,1,5835,39.1734192,-84.2750352,Milford,crossfit,0,45150,US,0,2013-08-05T07:00:00Z,0,1003B Lila Avenue,1,OH,1,0,CrossFit Symmetry,United States,Commercial,7636,Ohio
http://www.crossfitindaiatuba.com.br/,https://profilepicsbucket.crossfit.com/12a47-A7639_2-184.jpg,1,7134,-23.101022,-47.226132,Indaiatuba,crossfit,2,13331-520,BR,0,2013-08-05T07:00:00Z,0,Av Engenheiro Fabio Roberto Barnabé, 1882, Jd Esplanada,1,,1,1,CrossFit Indaiatuba,Brazil,Commercial,7639,
http://crossfitm4m.co.za/,https://profilepicsbucket.crossfit.com/pukie.png,1,5660,-26.09269468366114,27.852216660976413,Roodepoort,crossfit,0,1501,ZA,0,2013-08-06T07:00:00Z,0,Holding 53, Corner Leslie, Hendrik and Lawrence Road, Poortview,1,,1,1,CrossFit M4M,South Africa,Commercial,7629,
http://crossfit941.com,https://profilepicsbucket.crossfit.com/7b0f0-A7643_4-184.jpg,1,5921,27.48163,-82.438089,Bradenton,crossfit,4,34211,US,0,2013-08-06T07:00:00Z,0,10530 Portal Crossing  Unit 103,1,FL,1,1,CrossFit 941,United States,Commercial,7643,Florida
http://www.555crossfit.com/,https://profilepicsbucket.crossfit.com/pukie.png,1,5831,40.4345923,-3.7130596,Madrid,555,0,28015,ES,0,2013-08-06T07:00:00Z,0,C/ Guzmán el bueno,36,1,,1,0,555 CrossFit,Spain,Commercial,7644,
http://www.crossfittriad.com,https://profilepicsbucket.crossfit.com/addde-A7645_3-184.jpg,1,5853,35.1040242,-89.874988,Memphis,crossfit,3,38119,US,0,2013-08-06T07:00:00Z,0,1010 Cresthaven Rd,1,TN,1,0,CrossFit Hit and Run Triad,United States,Commercial,7645,Tennessee
http://crossfitportimao.com/site/,https://profilepicsbucket.crossfit.com/90a55-A7648_1-184.jpg,1,12773,37.13617,-8.5376926,Portimão,crossfit,1,8500,PT,0,2013-08-06T07:00:00Z,0,Zona industrial do Vale da Arrancada, estrada do Poço Seco Lote 29A,1,,1,0,CrossFit Portimão,Portugal,Commercial,7648,
http://fathomcrossfit.com/,https://profilepicsbucket.crossfit.com/7fc02-A7650_3-184.jpg,1,5778,32.69933869733659,-117.14491257937624,San Diego,fathom,3,92113,US,0,2013-08-07T07:00:00Z,0,1985 National Ave, Suite 1129,1,CA,1,1,Fathom CrossFit,United States,Commercial,7650,California
https://sjaney11.wixsite.com/,https://profilepicsbucket.crossfit.com/35ba2-A7652_4-184.jpg,1,5659,39.238636,-96.360662,Wamego,call,4,66547,US,0,2013-08-07T07:00:00Z,0,15215 Lakeview Circle,1,KS,1,0,Call Sign CrossFit,United States,Commercial,7652,Kansas
http://www.journeymanfitness.com/,https://profilepicsbucket.crossfit.com/fbb4e-A7654_2-184.jpg,1,5692,40.62264303625498,-80.05393908748016,Wexford,sojourner,2,15090,US,0,2013-08-07T07:00:00Z,0,11356 Perry Hwy,1,PA,1,0,Sojourner CrossFit,United States,Commercial,7654,Pennsylvania
http://www.perfit.com.au/our-services/crossfit/,https://profilepicsbucket.crossfit.com/20932-A7655_3-184.jpg,1,12373,-37.541872,143.858027,Ballarat,perfit,3,3350,AU,0,2013-08-07T07:00:00Z,0,9/903 Doveton St North,1,VIC,1,1,PerFit CrossFit Ballarat,Australia,Commercial,7655,Victoria
http://www.crossfitnovavita.com/,https://profilepicsbucket.crossfit.com/e35e1-A7656_2-184.jpg,1,11766,43.639576,-71.5306134,Meredith,crossfit,2,03253,US,0,2013-08-07T07:00:00Z,0,#3 Winona Road,1,NH,1,0,CrossFit Nova Vita,United States,Commercial,7656,New Hampshire
http://crossfit053.com/,https://profilepicsbucket.crossfit.com/adc2e-A7657_2-184.jpg,1,6862,40.145601,-75.022953,Lower Southampton,crossfit,2,19006,US,0,2013-08-07T07:00:00Z,0,390 Pike Rd., Unit #8,1,PA,1,0,CrossFit 053,United States,Commercial,7657,Pennsylvania
http://www.crossfitchippewafalls.com/,https://profilepicsbucket.crossfit.com/1ea98-A7658_6-184.jpg,1,12411,44.93219,-91.39552,Chippewa Falls,crossfit,6,54729,US,0,2013-08-07T07:00:00Z,0,16 Taylor Street,1,WI,1,1,CrossFit Chippewa Falls,United States,Commercial,7658,Wisconsin
http://crazytraincrossfit.com/,https://profilepicsbucket.crossfit.com/pukie.png,1,10608,26.7021708,-80.0624136,west palm beach,crazy,0,33401,US,0,2013-08-07T07:00:00Z,0,1016 Clare Ave, Ste 4,1,FL,1,0,Crazy Train CrossFit,United States,Commercial,7659,Florida
http://www.crossfitedge94.com,https://profilepicsbucket.crossfit.com/c5406-A7661_3-184.jpg,1,6861,42.6817307,-83.0684427,Shelby Township,crossfit,3,48316,US,0,2013-08-07T07:00:00Z,0,52801 Shelby Rd.,1,MI,1,0,CrossFit Edge 94,United States,Commercial,7661,Michigan
http://www.trillercrossfit.com/,https://profilepicsbucket.crossfit.com/f1d6c-A7667_1-184.jpg,1,8583,48.2733533,16.4043568,Vienna,triller,1,1210,AT,0,2013-08-08T07:00:00Z,0,Trillergasse 4/21A,1,,1,0,Triller CrossFit,Austria,Commercial,7667,
http://www.crossfitbari.com/,https://profilepicsbucket.crossfit.com/f7a97-A7668_4-184.jpg,1,5661,41.09885506197325,16.909337639808655,Bari,crossfit,4,70100,IT,0,2013-08-08T07:00:00Z,0,Prol. Via Caldarola n.6,1,,1,0,CrossFit Bari,Italy,Commercial,7668,
http://crossfitzest.com/,https://profilepicsbucket.crossfit.com/6dc07-A7674_2-184.jpg,1,6241,37.482084,127.0370734,Seoul,crossfit,2,137-888,KR,0,2013-08-08T07:00:00Z,0,14-8 Yangjae-dong, Seocho-Gu,1,,1,1,CrossFit Zest,Korea, Republic of,Commercial,7674,
http://www.lusinesherbrooke.ca/?lang=en,https://profilepicsbucket.crossfit.com/a930b-A7675_2-184.jpg,1,5754,45.372357,-71.984549,Sherbrooke,l'usine,2,J1N 2A7,CA,0,2013-08-08T07:00:00Z,0,4796 Boul. Bourque,1,QC,1,0,L'Usine CrossFit Sherbrooke,Canada,Commercial,7675,Quebec
http://generatorcrossfit.com/,https://profilepicsbucket.crossfit.com/pukie.png,1,5734,40.2417406,-111.6577484,Provo,generator,0,84606,US,0,2013-08-09T07:00:00Z,0,55 E 600 S,1,UT,1,0,Generator CrossFit,United States,Commercial,7679,Utah
http://www.kcicrossfit.com/,https://profilepicsbucket.crossfit.com/05c4c-A7680_4-184.jpg,1,10027,39.2890166,-94.6775368,Kansas City,kci,4,64153,US,0,2013-08-09T07:00:00Z,0,10767 North Ambassador Drive,1,MO,1,1,KCI CrossFit,United States,Commercial,7680,Missouri
http://www.crossfitlagomaggiore.it/,https://profilepicsbucket.crossfit.com/pukie.png,1,5748,45.746152,8.518037,Paruzzaro,crossfit,0,28040,IT,0,2013-08-10T07:00:00Z,0,Via Monte Rosa 18,1,,1,1,CrossFit Lago Maggiore,Italy,Commercial,7685,
http://postroadcrossfit.com/,https://profilepicsbucket.crossfit.com/pukie.png,1,11794,41.572964,-71.485702,North Kingstown,post,0,02852,US,0,2013-08-11T07:00:00Z,0,660 Ten Rod Road,1,RI,1,0,Post Road CrossFit,United States,Commercial,7687,Rhode Island
http://crossfit79.com.br/,https://profilepicsbucket.crossfit.com/39c22-A7695_6-184.jpg,1,5708,-23.566166,-46.694594,Pinheiros,crossfit,6,05421-000,BR,0,2013-08-12T07:00:00Z,0,Av. Brigadeiro Faria Lima 834,1,,1,0,CrossFit 79,Brazil,Commercial,7695,
http://www.cfkungalv.se/,https://profilepicsbucket.crossfit.com/abecd-A7686_1-184.jpg,1,10872,57.8834816,11.9835658,Kungälv,crossfit,1,44234,SE,0,2013-08-12T07:00:00Z,0,Filaregatan 13,1,,1,1,CrossFit Kungalv,Sweden,Commercial,7686,
http://www.crossfitstkilda.com/,https://profilepicsbucket.crossfit.com/904dd-A7689_3-184.jpg,1,5702,-37.8663223,144.9864429,St Kilda,crossfit,3,3182,AU,0,2013-08-12T07:00:00Z,0,362 St Kilda Road,1,VIC,1,1,CrossFit St Kilda,Australia,Commercial,7689,Victoria
https://www.crossfitfortdobbs.com/,https://profilepicsbucket.crossfit.com/dcb9e-A7693_1-184.jpg,1,6202,35.7893513,-80.918779,Statesville,crossfit,1,28677,US,0,2013-08-12T07:00:00Z,0,310 Leitz Place,1,NC,1,0,CrossFit Fort Dobbs,United States,Commercial,7693,North Carolina
http://doworkcrossfit.com/,https://profilepicsbucket.crossfit.com/b2076-A7694_1-184.jpg,1,5772,38.8965447,-94.3590682,Lees Summit,do,1,64081,US,0,2013-08-12T07:00:00Z,0,1221 SE Century Dr,1,MO,1,0,Do Work CrossFit,United States,Commercial,7694,Missouri
http://www.buninyongcrossfit.com/,https://profilepicsbucket.crossfit.com/23fc3-A7698_2-184.jpg,1,5880,-37.662852,143.883309,Buninyong,buninyong,2,3357,AU,0,2013-08-13T07:00:00Z,0,260A  Webbs Hill Rd.,1,VIC,1,0,Buninyong CrossFit,Australia,Commercial,7698,Victoria
http://www.crossfit-six-fours.com/,https://profilepicsbucket.crossfit.com/pukie.png,1,5704,43.1121861,5.8447377,Six Fours Les Plages,crossfit,0,83140,FR,0,2013-08-13T07:00:00Z,0,113 Rue du Pradet,1,,1,0,CrossFit Six Fours,France,Commercial,7690,
http://health101.co.nz/what-we-do/crossfitwestauckland/,https://profilepicsbucket.crossfit.com/3db81-A7704_2-184.jpg,1,6340,-36.807201,174.6018247,Westgate,crossfit,2,1026,NZ,0,2013-08-14T07:00:00Z,0,12 Kawakawa Drive,1,,1,0,CrossFit West Auckland,New Zealand,Commercial,7704,
http://www.mountainloopcrossfit.com/,https://profilepicsbucket.crossfit.com/pukie.png,1,5826,48.02753,-122.05854,Lake Stevens,mountain,0,98258,US,0,2013-08-16T07:00:00Z,0,3304 Old Hartford Rd,1,WA,1,1,Mountain Loop CrossFit,United States,Commercial,7714,Washington
http://www.crossfithangover.de,https://profilepicsbucket.crossfit.com/4b216-A7715_4-184.jpg,1,5749,52.40462671313295,9.73750233658393,Hannover,crossfit,4,30163,DE,0,2013-08-16T07:00:00Z,0,jathostr. 9,1,,1,0,CrossFit Hangover,Germany,Commercial,7715,
http://crossfitkuleana.com/,https://profilepicsbucket.crossfit.com/381c3-A7716_3-184.jpg,1,10058,21.2926688,-157.8242519,Honolulu,crossfit,3,96822,US,0,2013-08-16T07:00:00Z,0,2463 S King St,1,HI,1,0,CrossFit Kuleana,United States,Commercial,7716,Hawaii
http://crossfitballincollig.com/,https://profilepicsbucket.crossfit.com/41708-A7719_2-184.jpg,1,5724,51.8879678,-8.6124822,Ballincollig,crossfit,2,,IE,0,2013-08-17T07:00:00Z,0,Unit 2 Great Island Enterprise Park,1,,1,0,CrossFit Ballincollig,Ireland,Commercial,7719,
http://cfimmortal.com/,https://profilepicsbucket.crossfit.com/2a412-A7721_7-184.jpg,1,5769,41.1354886,-73.7909706,Pleasantville,crossfit,7,10570,US,0,2013-08-18T07:00:00Z,0,343 Manville Road,1,NY,1,1,CrossFit Immortal,United States,Commercial,7721,New York
http://www.crossfithealthcreation.com.au/,https://profilepicsbucket.crossfit.com/575dc-A7723_2-184.jpg,1,6469,-37.760864,144.743996,Ravenhall,crossfit,2,3023,AU,0,2013-08-18T07:00:00Z,0,2/49 Eucumbene Drive,1,VIC,1,0,CrossFit Health Creation,Australia,Commercial,7723,Victoria
http://www.greaterlansingcrossfit.com/,https://profilepicsbucket.crossfit.com/54477-A7729_3-184.jpg,1,5731,42.68276,-84.45997,Okemos,greater,3,48864,US,0,2013-08-19T07:00:00Z,0,2949 Jolly Rd,1,MI,1,0,Greater Lansing CrossFit,United States,Commercial,7729,Michigan
http://www.crossfitvanzandt.com/,https://profilepicsbucket.crossfit.com/8f47c-A7732_2-184.jpg,1,5742,32.5601499,-95.8743051,Canton,crossfit,2,75103,US,0,2013-08-20T07:00:00Z,0,988 Old Kaufman Road,1,TX,1,1,CrossFit Van Zandt,United States,Commercial,7732,Texas
http://www.declarationcrossfit.com/,https://profilepicsbucket.crossfit.com/e0781-A7733_2-184.jpg,1,6643,40.8194043,-81.9359218,Wooster,declaration,2,44691,US,0,2013-08-20T07:00:00Z,0,1694 Cleveland Road,1,OH,1,0,Declaration CrossFit,United States,Commercial,7733,Ohio
http://crossfitintent.com/,https://profilepicsbucket.crossfit.com/f87e4-A7736_4-184.jpg,1,6641,41.150822,-81.636023,Akron,crossfit,4,44333,US,0,2013-08-20T07:00:00Z,0,537 N Cleveland Massillon Rd,1,OH,1,0,CrossFit Intent,United States,Commercial,7736,Ohio
http://crossfitkfarsaba.com/,https://profilepicsbucket.crossfit.com/pukie.png,1,5844,32.16145394264499,34.935139417648315,Kfar Saba,crossfit,0,4442520,IL,0,2013-08-20T07:00:00Z,0,19th Atir Yeda st.,1,,1,1,CrossFit Kfar Saba,Israel,Commercial,7738,
http://www.crossfitsisu.com/locations/excelsior/,https://profilepicsbucket.crossfit.com/7d714-A7739_3-184.jpg,1,6065,44.9030381,-93.5691802,Excelsior,crossfit,3,55331,US,0,2013-08-20T07:00:00Z,0,302 3rd Street,1,MN,1,0,CrossFit SISU Excelsior,United States,Commercial,7739,Minnesota
http://www.crossfitinfinitas.com/,https://profilepicsbucket.crossfit.com/20e12-A7740_2-184.jpg,1,6450,14.6324865,121.0229904,Quezon City,crossfit,2,1103,PH,0,2013-08-20T07:00:00Z,0,77 Mother Ignacia Avenue,1,,1,1,CrossFit Infinitas,Philippines,Commercial,7740,
http://www.nwkcrossfit.co.uk/,https://profilepicsbucket.crossfit.com/9a517-A7741_1-184.jpg,1,5763,51.436216,0.332246,Northfleet,nwk,1,DA11 8HL,GB,0,2013-08-20T07:00:00Z,0,A3 Springhead Enterprise Park Springhead Road,1,,1,0,NWK CrossFit,United Kingdom,Commercial,7741,
http://www.centralstaffscrossfit.co.uk/index.php,https://profilepicsbucket.crossfit.com/e8399-A7744_3-184.jpg,1,7068,52.831852,-2.113267,Stafford,central,3,ST16 3HS,GB,0,2013-08-20T07:00:00Z,0,Unit 4 Leonsway Tollgate Industrial Estate,1,,1,1,Central Staffs CrossFit,United Kingdom,Commercial,7744,
http://crossfitbarigui.com.br/,https://profilepicsbucket.crossfit.com/fdd8c-A7745_2-184.jpg,1,7544,-25.4153826,-49.3009637,Curitiba,crossfit,2,80630-290,BR,0,2013-08-20T07:00:00Z,0,Avenida Manoel Ribas, 2658,1,,1,1,CrossFit Barigui,Brazil,Commercial,7745,
http://www.crossfittrainingyard.com,https://profilepicsbucket.crossfit.com/8ee4b-A7746_2-184.jpg,1,6644,34.1563588,-118.3691594,Toluca Lake,crossfit,2,91602,US,0,2013-08-20T07:00:00Z,0,4726 Lankershim Blvd.,1,CA,1,0,CrossFit Training Yard,United States,Commercial,7746,California
http://iamcrossfit.com/locations/i-am-crossfit-upper-keys,https://profilepicsbucket.crossfit.com/a732d-A7748_3-184.jpg,1,6023,25.008039,-80.519905,Tavenier,i,3,33070,US,0,2013-08-20T07:00:00Z,0,171 Hood Ave, W-11,1,FL,1,0,I AM CrossFit Upper Keys,United States,Commercial,7748,Florida
http://crossfitnorthgate.com/,https://profilepicsbucket.crossfit.com/e4a1d-A7749_2-184.jpg,1,5657,38.4435593,-122.7159838,Santa Rosa,crossfit,2,95401,US,0,2013-08-20T07:00:00Z,0,538 Mendocino Ave,1,CA,1,0,CrossFit North Gate,United States,Commercial,7749,California
http://www.ashburncrossfit.com/,https://profilepicsbucket.crossfit.com/5e296-A7751_1-184.jpg,1,10333,39.0268899,-77.5086816,Ashburn,ashburn,1,20148,US,0,2013-08-20T07:00:00Z,0,43150 Broadlands Center Plaza Suite 168,1,VA,1,1,Ashburn CrossFit,United States,Commercial,7751,Virginia
http://innerbeastcrossfit.com/,https://profilepicsbucket.crossfit.com/pukie.png,1,5804,45.3339636,-122.5872326,Oregon City,inner,0,97045,US,0,2013-08-20T07:00:00Z,0,1703 Beavercreek Road,1,OR,1,0,Inner Beast CrossFit,United States,Commercial,7752,Oregon
http://www.crossfitaalst.be/,https://profilepicsbucket.crossfit.com/85f64-A7753_1-184.jpg,1,6556,50.9124019,4.0550285,Erembodegem,crossfit,1,9320,BE,0,2013-08-21T07:00:00Z,0,Nachtegaalstraat 8 Box 4,1,,1,0,CrossFit Aalst,Belgium,Commercial,7753,
http://www.crossfit-limburg.de/,https://profilepicsbucket.crossfit.com/95348-A7754_10-184.jpg,1,6336,50.3987688,8.0667653,Limburg,crossfit,10,65549,DE,0,2013-08-21T07:00:00Z,0,Am Schlag 5,1,,1,0,CrossFit Limburg,Germany,Commercial,7754,
http://www.crossfitmatao.com.br/,https://profilepicsbucket.crossfit.com/ac555-A7755_4-184.jpg,1,6942,-21.619273,-48.3586,Matão,crossfit,4,15993-650,BR,0,2013-08-21T07:00:00Z,0,Av Baldan, 2108,1,,1,0,CrossFit Matao,Brazil,Commercial,7755,
http://crossfitvert.com/,https://profilepicsbucket.crossfit.com/fd61f-A7758_2-184.jpg,1,5718,35.2121067,-111.6143189,Flagstaff,crossfit,2,86004,US,0,2013-08-21T07:00:00Z,0,2412 N 3rd St.,1,AZ,1,1,CrossFit Vert,United States,Commercial,7758,Arizona
http://www.crossfitoakhill.com/,https://profilepicsbucket.crossfit.com/5386d-A7760_2-184.jpg,1,5721,30.2372965,-97.8403481,Austin,crossfit,2,78735,US,0,2013-08-21T07:00:00Z,0,5446 Hwy 290 W, Ste 305,1,TX,1,0,CrossFit Oak Hill,United States,Commercial,7760,Texas
http://www.crossfittoybox.com/,https://profilepicsbucket.crossfit.com/4d399-A7763_2-184.jpg,1,5679,40.568671,-74.647754,Raritan,crossfit,2,08869,US,0,2013-08-22T07:00:00Z,0,2 Johnson Drive,1,NJ,1,0,CrossFit Toy Box,United States,Commercial,7763,New Jersey
http://crossfitlogan.com/,https://profilepicsbucket.crossfit.com/a4905-A7764_1-184.jpg,1,6058,41.9190866,-87.6912713,Chicago,crossfit,1,60647,US,0,2013-08-22T07:00:00Z,0,2080 N Milwaukee,1,IL,1,0,CrossFit Logan,United States,Commercial,7764,Illinois
http://crossfitbelfast.com/,https://profilepicsbucket.crossfit.com/7e1aa-A7768_3-184.jpg,1,6362,54.579662,-5.955596,Belfast,crossfit,3,BT12 6RD,GB,0,2013-08-22T07:00:00Z,0,6 Falcon Road, Unit 1,1,,1,0,CrossFit Belfast,United Kingdom,Commercial,7768,
